genome,MAG_ID,cluster,score
3300050020_56.fna,3300050020_56,4405_2,78.65041036832795
3300050021_69.fna,3300050021_69,4406_0,71.59819567030252
3300050132_28.fna,3300050132_28,4407_0,73.26028925741818
3300050139_38.fna,3300050139_38,4408_1,86.53760438253231
3300051094_67.fna,3300051094_67,4408_2,76.88138750464968
3300048777_1.fna,3300048777_1,4409_1,84.00286727792181
3300050035_12.fna,3300050035_12,4409_2,94.52080775380158
3300051166_1.fna,3300051166_1,4410_0,73.69131302758775
3300051094_25.fna,3300051094_25,4411_0,93.82180392150246
3300048776_22.fna,3300048776_22,4412_1,88.46521698779046
3300048780_36.fna,3300048780_36,4413_1,87.55353243141377
3300050027_13.fna,3300050027_13,4414_0,45.76452846637243
3300050035_1.fna,3300050035_1,4415_0,87.18205291343988
3300051166_2.fna,3300051166_2,4416_0,73.99379557
3300044823_25.fna,3300044823_25,4417_0,71.70906594172057
3300045775_2.fna,3300045775_2,4418_0,51.20543242164072
3300048827_19.fna,3300048827_19,4419_0,51.60904056655575
3300050023_12.fna,3300050023_12,4420_0,67.41036398142208
3300048772_17.fna,3300048772_17,4421_1,95.21917126304301
3300048825_51.fna,3300048825_51,4422_1,92.20282187725891
3300048769_26.fna,3300048769_26,4423_1,93.7018401
3300046654_12.fna,3300046654_12,4424_0,95.90148698401443
3300048820_27.fna,3300048820_27,4425_1,89.40734042060592
3300048827_45.fna,3300048827_45,4426_1,94.10516875091704
3300048826_24.fna,3300048826_24,4426_2,74.18837016683818
3300045772_8.fna,3300045772_8,4427_1,89.87060922
3300050028_12.fna,3300050028_12,4428_1,73.35288509303066
3300045803_24.fna,3300045803_24,4428_2,93.80240520888002
3300048825_26.fna,3300048825_26,4429_1,89.79329631
3300046697_15.fna,3300046697_15,4430_0,86.33235091548083
3300050024_54.fna,3300050024_54,4431_0,84.59502535807383
3300048762_33.fna,3300048762_33,4432_1,92.5213986
3300044766_27.fna,3300044766_27,4432_2,87.00344992828394
3300044823_13.fna,3300044823_13,4433_0,85.44089830012929
3300044470_39.fna,3300044470_39,4434_0,94.91735487639956
3300045797_16.fna,3300045797_16,4435_1,96.61772673299974
3300050026_10.fna,3300050026_10,4436_1,100.70978464724976
3300048821_57.fna,3300048821_57,4436_2,72.38071059039974
3300050019_38.fna,3300050019_38,4436_3,59.15305495999563
3300050026_28.fna,3300050026_28,4437_0,94.8775696
3300048826_38.fna,3300048826_38,4438_0,42.93531943681145
3300046480_20.fna,3300046480_20,4439_0,95.64585116331853
3300045778_17.fna,3300045778_17,4440_0,93.36893140785133
3300051166_4.fna,3300051166_4,4441_0,75.73828739589824
3300051094_91.fna,3300051094_91,4442_1,36.702116927346296
3300075935_45.fna,3300075935_45,4442_2,72.51474212
3300049727_41.fna,3300049727_41,4443_0,81.50222013983965
3300078358_22.fna,3300078358_22,4444_0,63.13085105241389
3300081826_2.fna,3300081826_2,4445_0,95.39969094370262
3300081826_47.fna,3300081826_47,4446_0,43.72581015350059
3300056587_52.fna,3300056587_52,4447_1,78.87255578771426
3300056791_54.fna,3300056791_54,4448_1,96.05675877999361
3300050026_15.fna,3300050026_15,4449_1,93.74276634737186
3300050021_24.fna,3300050021_24,4449_2,78.13600408633053
3300048778_24.fna,3300048778_24,4449_3,67.44792448805572
3300044819_31.fna,3300044819_31,4450_0,86.88124727078718
3300048785_16.fna,3300048785_16,4451_0,82.62555465245839
3300062790_39.fna,3300062790_39,4452_1,75.25993074091542
3300064066_60.fna,3300064066_60,4452_2,35.414341580518695
3300044710_11.fna,3300044710_11,4453_0,74.16140688106591
3300078418_13.fna,3300078418_13,4454_0,95.50878635944615
3300063173_18.fna,3300063173_18,4455_1,98.35919892
3300062790_67.fna,3300062790_67,4456_0,74.37608817223949
3300055049_51.fna,3300055049_51,4457_0,91.03485055
3300050240_101.fna,3300050240_101,4458_1,94.43857893
3300063056_14.fna,3300063056_14,4459_1,79.29883692462853
3300061641_163.fna,3300061641_163,4460_0,64.78550680341182
3300081966_158.fna,3300081966_158,4461_0,66.50999228127468
3300081966_75.fna,3300081966_75,4462_0,61.13278495477168
3300049743_17.fna,3300049743_17,4463_1,66.71001658286376
3300063052_19.fna,3300063052_19,4464_1,72.58532153853534
3300061211_74.fna,3300061211_74,4465_0,71.55737438036253
3300061211_7.fna,3300061211_7,4466_0,83.8649556
3300048611_14.fna,3300048611_14,4467_1,77.79315725445423
3300048615_17.fna,3300048615_17,4468_0,24.955085029904108
3300051201_66.fna,3300051201_66,4469_1,86.17506559513077
3300057003_49.fna,3300057003_49,4470_1,78.52186158388604
3300049144_3.fna,3300049144_3,4471_0,67.73552046580004
3300054964_1.fna,3300054964_1,4472_0,59.520183564328235
3300045975_79.fna,3300045975_79,4473_1,81.75574674655468
3300078431_1.fna,3300078431_1,4474_0,61.870357828453336
3300078432_8.fna,3300078432_8,4475_0,48.51624191250028
3300048610_11.fna,3300048610_11,4476_0,53.92621047802601
3300034155_4.fna,3300034155_4,4477_0,83.59025913026356
3300073873_13.fna,3300073873_13,4478_1,65.50569617435954
3300082073_128.fna,3300082073_128,4479_1,73.68331048117136
3300076631_15.fna,3300076631_15,4480_1,85.82386948494334
3300044492_3.fna,3300044492_3,4480_2,53.83888717499569
3300077670_19.fna,3300077670_19,4480_3,55.60277796614517
3300080063_18.fna,3300080063_18,4480_4,31.187588529907355
3300028705_1.fna,3300028705_1,4481_1,70.18565975632437
3300082216_19.fna,3300082216_19,4481_2,66.20805873806864
3300066506_45.fna,3300066506_45,4482_1,69.71279789
3300082025_41.fna,3300082025_41,4482_2,53.02048225
3300051520_5.fna,3300051520_5,4483_0,77.13359323091836
3300067093_27.fna,3300067093_27,4484_0,61.65422462136175
3300082268_17.fna,3300082268_17,4485_0,67.48796407844847
3300062820_94.fna,3300062820_94,4486_1,82.99631693179383
3300078280_24.fna,3300078280_24,4487_0,55.017763702156884
3300043497_5.fna,3300043497_5,4488_1,65.00705584
3300075593_50.fna,3300075593_50,4489_1,68.42762581451017
3300075582_19.fna,3300075582_19,4490_1,76.20561297504224
3300079535_5.fna,3300079535_5,4491_1,81.14467162207565
3300060916_104.fna,3300060916_104,4492_1,78.34848354215426
3300077110_83.fna,3300077110_83,4492_2,80.53042206323234
3300078141_16.fna,3300078141_16,4492_3,66.06873845975217
3300078709_13.fna,3300078709_13,4493_1,75.91785430622677
3300081721_45.fna,3300081721_45,4494_1,40.07930726542059
3300082030_46.fna,3300082030_46,4495_0,64.16631925530923
3300080692_50.fna,3300080692_50,4496_0,76.85780382585435
3300083098_16.fna,3300083098_16,4497_0,33.88417141547948
3300045996_312.fna,3300045996_312,4498_0,60.25501479308171
3300045977_26.fna,3300045977_26,4499_1,72.70976760528885
3300055072_120.fna,3300055072_120,4500_0,83.92340656
3300050011_37.fna,3300050011_37,4501_0,88.97687494333397
3300054704_139.fna,3300054704_139,4502_0,70.78812240087306
3300054986_74.fna,3300054986_74,4503_0,90.32531270729906
3300046703_60.fna,3300046703_60,4504_0,63.068770136921216
3300054984_12.fna,3300054984_12,4505_0,84.0292481
3300048804_10.fna,3300048804_10,4506_0,75.33873584252142
3300050121_26.fna,3300050121_26,4507_0,96.48211322
3300062796_20.fna,3300062796_20,4508_0,62.68961677340687
3300062833_64.fna,3300062833_64,4509_0,61.144609807729836
3300054704_9.fna,3300054704_9,4510_1,87.97433575542307
3300053707_6.fna,3300053707_6,4511_1,98.81944002471207
3300059325_123.fna,3300059325_123,4512_0,67.59673086463992
3300049571_165.fna,3300049571_165,4513_0,64.88946993094515
3300049823_12.fna,3300049823_12,4514_0,76.84654029
3300079119_44.fna,3300079119_44,4515_0,91.27971151097155
3300050117_38.fna,3300050117_38,4516_1,86.59174325012498
3300079169_48.fna,3300079169_48,4516_2,87.97888539982095
3300081826_100.fna,3300081826_100,4517_0,89.27654953952738
3300078714_14.fna,3300078714_14,4518_0,78.80392599
3300081829_89.fna,3300081829_89,4519_1,90.11613655669777
3300062562_45.fna,3300062562_45,4520_0,85.77934383172075
3300080028_167.fna,3300080028_167,4521_0,93.81657846343141
3300054967_37.fna,3300054967_37,4522_0,80.84498105569767
3300054967_83.fna,3300054967_83,4523_0,95.80226480204786
3300082211_141.fna,3300082211_141,4524_0,95.32863617681366
3300056674_293.fna,3300056674_293,4525_1,90.29672693087818
3300063172_150.fna,3300063172_150,4526_0,57.060847934069905
3300055072_95.fna,3300055072_95,4527_0,89.72407437048665
3300057056_115.fna,3300057056_115,4528_0,65.88290656329366
3300056834_95.fna,3300056834_95,4529_1,91.11586081
3300036790_15.fna,3300036790_15,4530_0,83.35054226
3300045769_6.fna,3300045769_6,4531_0,71.93330549334097
3300046478_8.fna,3300046478_8,4532_0,95.95058963388325
3300044808_15.fna,3300044808_15,4533_1,85.32988339379112
3300066008_133.fna,3300066008_133,4533_2,72.6177079
3300046478_17.fna,3300046478_17,4534_0,68.65864191
3300064040_56.fna,3300064040_56,4535_0,94.45847173944371
3300051099_159.fna,3300051099_159,4536_0,54.64382000978159
3300054963_51.fna,3300054963_51,4537_0,51.74671442088977
3300047471_48.fna,3300047471_48,4538_1,72.08151377728086
3300059325_121.fna,3300059325_121,4539_0,65.95763698
3300060883_53.fna,3300060883_53,4540_0,60.71947296624696
3300063180_162.fna,3300063180_162,4541_0,82.82624561999407
3300072687_61.fna,3300072687_61,4542_0,77.61556401817255
3300056977_189.fna,3300056977_189,4543_1,92.56541053751513
3300020156_17.fna,3300020156_17,4544_0,76.47642109711916
3300031565_30.fna,3300031565_30,4545_1,86.35971978608003
3300060656_45.fna,3300060656_45,4546_0,66.41798996
3300063085_16.fna,3300063085_16,4547_0,88.01917686886216
3300035016_5.fna,3300035016_5,4548_0,94.61169841441931
3300065455_28.fna,3300065455_28,4549_0,74.15581589531341
3300053709_23.fna,3300053709_23,4550_0,84.25423680694591
3300064042_4.fna,3300064042_4,4551_0,88.13843342663372
3300079549_77.fna,3300079549_77,4552_0,64.24389522
3300064042_113.fna,3300064042_113,4553_0,63.57928194161097
3300065455_21.fna,3300065455_21,4554_0,76.06881903205046
3300062863_53.fna,3300062863_53,4555_0,60.46677803361006
3300078218_63.fna,3300078218_63,4556_1,88.80739508119586
3300064039_16.fna,3300064039_16,4557_0,79.90230683583108
3300064042_159.fna,3300064042_159,4558_0,73.42699085195707
3300045977_85.fna,3300045977_85,4559_1,72.79342097706112
3300055273_86.fna,3300055273_86,4560_0,80.69778054816135
3300079100_74.fna,3300079100_74,4561_0,60.704888216402445
3300082538_9.fna,3300082538_9,4562_0,70.58302589526313
3300050017_58.fna,3300050017_58,4563_1,76.20383523433752
3300075492_76.fna,3300075492_76,4564_0,91.31136601258214
3300078425_77.fna,3300078425_77,4565_0,90.06047550218973
3300061179_49.fna,3300061179_49,4566_1,70.79983068513674
3300081829_65.fna,3300081829_65,4566_2,46.44209323064184
3300064066_30.fna,3300064066_30,4567_0,99.46680020467724
3300060670_50.fna,3300060670_50,4568_0,93.16572110821167
3300079394_15.fna,3300079394_15,4569_0,90.18062177439012
3300078546_19.fna,3300078546_19,4570_0,92.46223004378339
3300062851_22.fna,3300062851_22,4571_1,72.20649351131296
3300082252_41.fna,3300082252_41,4572_1,94.89252685713711
3300062129_14.fna,3300062129_14,4572_2,94.70043578560455
3300037852_8.fna,3300037852_8,4573_0,81.85892932543022
3300062845_15.fna,3300062845_15,4574_0,76.38006712478513
3300072977_38.fna,3300072977_38,4575_1,92.97184245045962
3300062820_57.fna,3300062820_57,4576_0,82.31842941
3300045933_23.fna,3300045933_23,4577_1,74.22255931289307
3300055072_38.fna,3300055072_38,4578_0,88.01727566425856
3300063032_11.fna,3300063032_11,4579_0,60.68619469420891
3300064042_176.fna,3300064042_176,4580_0,75.34884923963776
3300063066_53.fna,3300063066_53,4581_0,57.88853387902127
3300060654_16.fna,3300060654_16,4582_0,69.31302136050256
3300064045_130.fna,3300064045_130,4583_0,80.58822914262024
3300064040_34.fna,3300064040_34,4584_0,78.76465079
3300064040_95.fna,3300064040_95,4585_0,72.19857657492297
3300060355_110.fna,3300060355_110,4586_0,79.64862391812781
3300062799_72.fna,3300062799_72,4587_0,71.88933519260398
3300081965_193.fna,3300081965_193,4588_0,91.52342272
3300072636_61.fna,3300072636_61,4589_1,98.93969105506571
3300054704_60.fna,3300054704_60,4590_1,100.62610093883389
3300072779_57.fna,3300072779_57,4591_1,94.55522019
3300052995_33.fna,3300052995_33,4592_0,65.50499184746992
3300072971_7.fna,3300072971_7,4593_0,85.66011534569552
3300054705_96.fna,3300054705_96,4594_1,85.40850886
3300063261_76.fna,3300063261_76,4595_0,97.14740627632904
3300063430_91.fna,3300063430_91,4596_0,98.40184814160322
3300081830_70.fna,3300081830_70,4597_1,91.20331050649455
3300082525_7.fna,3300082525_7,4598_0,95.87726536173675
3300055491_42.fna,3300055491_42,4599_1,88.98986006220844
3300031251_8.fna,3300031251_8,4600_0,57.846950779157105
3300054703_75.fna,3300054703_75,4601_0,91.26872352307467
3300061213_28.fna,3300061213_28,4602_0,69.25846416
3300048615_15.fna,3300048615_15,4603_0,77.97533195973163
3300065082_136.fna,3300065082_136,4604_0,60.86369519234248
3300048615_1.fna,3300048615_1,4605_1,79.27433294230273
3300063262_17.fna,3300063262_17,4606_1,63.51676650469967
3300065082_91.fna,3300065082_91,4606_2,99.04701992745858
3300063057_58.fna,3300063057_58,4607_0,79.82938895733534
3300064040_49.fna,3300064040_49,4608_0,64.45332969108338
3300066540_21.fna,3300066540_21,4609_0,84.13824726961116
3300061536_65.fna,3300061536_65,4610_0,92.38702831915468
3300066322_93.fna,3300066322_93,4611_0,66.42799487846821
3300066485_53.fna,3300066485_53,4612_0,76.51202351580169
3300072654_47.fna,3300072654_47,4613_0,98.97883499703971
3300072783_75.fna,3300072783_75,4614_0,95.06577537
3300063066_87.fna,3300063066_87,4615_0,92.43139119755745
3300052998_7.fna,3300052998_7,4616_0,79.20144054560414
3300064040_42.fna,3300064040_42,4617_0,99.35866053
3300063263_14.fna,3300063263_14,4618_0,99.19723557
3300080737_33.fna,3300080737_33,4619_0,93.70499030295477
3300064042_66.fna,3300064042_66,4620_0,94.86979975277723
3300064095_12.fna,3300064095_12,4621_1,95.49850296812883
3300063045_27.fna,3300063045_27,4622_0,70.45527080977337
3300054960_53.fna,3300054960_53,4623_0,70.41025824246628
3300063015_101.fna,3300063015_101,4624_0,77.96334115550951
3300079102_74.fna,3300079102_74,4625_0,61.624593462575945
3300062802_62.fna,3300062802_62,4626_1,93.16961848847916
3300014881_2.fna,3300014881_2,4627_0,57.16034163898717
3300053709_19.fna,3300053709_19,4628_1,102.31269932981121
3300049586_76.fna,3300049586_76,4629_0,90.95692638002143
3300055047_75.fna,3300055047_75,4630_0,89.43051191
3300054704_28.fna,3300054704_28,4631_0,78.01105707373952
3300054988_48.fna,3300054988_48,4632_1,88.13519475352463
3300050118_36.fna,3300050118_36,4633_1,91.52005952875781
3300044697_63.fna,3300044697_63,4634_0,78.23610785
3300063019_66.fna,3300063019_66,4635_1,77.48903858
3300063017_19.fna,3300063017_19,4636_0,74.12482515111626
3300064095_196.fna,3300064095_196,4637_0,80.77659854315775
3300079533_61.fna,3300079533_61,4638_1,82.54727920409296
3300051238_153.fna,3300051238_153,4639_0,57.94013024927369
3300036806_6.fna,3300036806_6,4640_0,78.49135765501954
3300062799_74.fna,3300062799_74,4641_0,64.17855825538352
3300054986_47.fna,3300054986_47,4642_0,90.22997094403098
3300077727_103.fna,3300077727_103,4643_0,75.67845059319566
3300062793_56.fna,3300062793_56,4644_0,66.13481532884609
3300080032_117.fna,3300080032_117,4645_0,81.87531204422466
3300045966_30.fna,3300045966_30,4646_1,90.05128350676794
3300045978_59.fna,3300045978_59,4647_1,101.51573955679568
3300063017_13.fna,3300063017_13,4648_0,75.24834337780007
3300075574_70.fna,3300075574_70,4649_0,88.32380724928102
3300076763_151.fna,3300076763_151,4650_0,72.81278526386272
3300045977_76.fna,3300045977_76,4651_0,68.88911015208775
3300045978_5.fna,3300045978_5,4652_1,85.81185418750236
3300062799_24.fna,3300062799_24,4653_0,79.96537674946724
3300044824_2.fna,3300044824_2,4654_1,66.74128565002083
3300056906_12.fna,3300056906_12,4655_0,43.23763971816823
3300048803_13.fna,3300048803_13,4656_1,81.68117233053238
3300056886_21.fna,3300056886_21,4657_1,90.45295684447619
3300044796_123.fna,3300044796_123,4658_0,76.95892043082776
3300054704_87.fna,3300054704_87,4659_0,81.75118158715476
3300079526_43.fna,3300079526_43,4660_0,77.81395620087588
3300081723_34.fna,3300081723_34,4661_0,80.95075029423388
3300075936_45.fna,3300075936_45,4662_0,80.83252907558604
3300063018_40.fna,3300063018_40,4663_0,75.85171346750221
3300036855_5.fna,3300036855_5,4664_0,93.51267593671349
3300060655_13.fna,3300060655_13,4665_0,84.77851866761233
3300060730_1.fna,3300060730_1,4666_0,81.20711321469462
3300063052_68.fna,3300063052_68,4667_0,65.80342597391032
3300055072_25.fna,3300055072_25,4668_0,94.52732703
3300075937_30.fna,3300075937_30,4669_0,86.59290322906976
3300077727_22.fna,3300077727_22,4670_1,97.34662793145404
3300055024_95.fna,3300055024_95,4671_0,93.24048468837698
3300055072_116.fna,3300055072_116,4672_0,100.08872991327011
3300063045_54.fna,3300063045_54,4673_0,84.15426992533521
3300066613_17.fna,3300066613_17,4674_0,60.80858733801009
3300082215_78.fna,3300082215_78,4675_0,90.69020500357782
3300079101_129.fna,3300079101_129,4676_1,97.90146988
3300051238_203.fna,3300051238_203,4677_0,99.11000518845451
3300075937_4.fna,3300075937_4,4678_0,89.05959781
3300056903_80.fna,3300056903_80,4679_1,86.70189377888242
3300060291_103.fna,3300060291_103,4680_0,83.04513186
3300048820_31.fna,3300048820_31,4681_0,66.00693010067134
3300050027_33.fna,3300050027_33,4682_0,64.53594649385523
3300039326_8.fna,3300039326_8,4683_0,78.20346389247963
3300044470_17.fna,3300044470_17,4684_0,93.34478316991839
3300044824_54.fna,3300044824_54,4685_0,90.35790386381778
3300038423_9.fna,3300038423_9,4686_0,74.02474072934157
3300064746_87.fna,3300064746_87,4687_0,80.05308076171156
3300066486_44.fna,3300066486_44,4688_0,81.80403682725658
3300082034_27.fna,3300082034_27,4689_1,80.99167050756407
3300082261_63.fna,3300082261_63,4689_2,69.77502497258118
3300082033_44.fna,3300082033_44,4689_3,87.57932736862912
3300054703_44.fna,3300054703_44,4690_0,49.01145205889631
3300080028_203.fna,3300080028_203,4691_0,50.337158031342206
3300078307_66.fna,3300078307_66,4692_1,87.48527102863225
3300055023_49.fna,3300055023_49,4693_0,85.00058038701756
3300077907_22.fna,3300077907_22,4694_0,60.527876694518135
3300056977_64.fna,3300056977_64,4695_1,88.61930974450739
3300058668_5.fna,3300058668_5,4696_1,74.75473359051148
3300049003_9.fna,3300049003_9,4697_0,40.19209547032629
